,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode
1001,8694726,2,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,value_change
1002,8694726,2,oht - ocular hypertension,ocular hypertension,False,3,0.028170645236968994,24,3,,,,,,DISEASE,0.0,value_change
1003,8694726,3,,,False,,,,,,,,,,,,
1004,8694726,4,,,False,,,,,,,,,,,,
1005,8694726,6,,,False,,,,,,,,,,,,
1006,8694726,7,latanoprost product,latanoprost,,1,,21,1,,,,,,CHEMICAL,,value_change
1007,8694726,7,maleate timolol,timolol maleate,False,2,0.0024770053569227457,65,2,,,,,,CHEMICAL,0.0,value_change
1008,8694726,8,oht - ocular hypertension,ocular hypertension,False,1,0.0011541377753019333,17,1,,,,,,DISEASE,0,value_change
1009,8694726,9,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,value_change
1010,8694726,9,maleate timolol,timolol maleate,True,2,0.04392102360725403,26,2,,,,,,CHEMICAL,5.0,value_change
1011,8694726,10,timolol product,timolol,False,1,0.00039409910095855594,12,1,,,,,,CHEMICAL,0,value_change
1012,8694726,11,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1013,8694726,11,timolol product,timolol,False,2,0.001657348359003663,45,2,,,,,,CHEMICAL,0.0,value_change
1014,8694726,12,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
1015,8694726,12,timolol product,timolol,False,2,2.867267539841123e-05,15,2,,,,,,CHEMICAL,0.0,value_change
1016,8694726,13,conjunctival hyperaemia,conjunctival hyperemia,,1,,11,1,,,,,,DISEASE,,value_change
1017,8694726,13,smarting pain,smarting,False,2,4.375625394459348e-06,20,2,,,,,,DISEASE,0.0,value_change
1018,8694726,14,timolol product,timolol,False,1,7.000521122790815e-07,17,1,,,,,,CHEMICAL,0,value_change
1019,8694726,15,latanoprost product,latanoprost,,1,,14,1,,,,,,CHEMICAL,,value_change
1020,8694726,15,timolol product,timolol,False,2,4.733014691282733e-07,38,2,,,,,,CHEMICAL,0.0,value_change
1021,8694726,16,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1022,8694726,16,unspecified glaucoma,glaucoma,False,2,1.30613193505269e-06,18,2,,,,,,DISEASE,0.0,value_change
1023,8694726,17,,,False,,,,,,,,,,,,
1024,17571086,0,,,False,,,,,,,,,,,,
1025,17571086,1,,,False,,,,,,,,,,,,
1026,17571086,3,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,value_change
1027,17571086,3,timolol product,timolol,False,2,5.410651283455081e-05,14,2,,,,,,CHEMICAL,0.0,value_change
1028,17571086,4,,,False,,,,,,,,,,,,
1029,17571086,5,,,False,,,,,,,,,,,,
1030,17571086,6,brimonidine product,brimonidine,,1,,18,1,,,,,,CHEMICAL,,value_change
1031,17571086,6,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,value_change
1032,17571086,6,oht - ocular hypertension,ocular hypertension,False,3,0.0002770212013274431,62,3,,,,,,DISEASE,0.0,value_change
1033,17571086,7,,,False,,,,,,,,,,,,
1034,17571086,8,brimonidine product,brimonidine,,1,,24,1,,,,,,CHEMICAL,,value_change
1035,17571086,8,timolol product,timolol,False,2,1.3223812857177109e-05,30,2,,,,,,CHEMICAL,0.0,value_change
1036,17571086,9,,,False,,,,,,,,,,,,
1037,17571086,10,,,False,,,,,,,,,,,,
1038,17571086,11,,,False,,,,,,,,,,,,
1039,17571086,12,,,False,,,,,,,,,,,,
1040,17571086,13,,,False,,,,,,,,,,,,
1041,17571086,14,,,False,,,,,,,,,,,,
1042,17571086,15,,,False,,,,,,,,,,,,
1043,17571086,16,brimonidine product,brimonidine,,1,,15,1,,,,,,CHEMICAL,,value_change
1044,17571086,16,timolol product,timolol,False,2,5.675468855770305e-05,21,2,,,,,,CHEMICAL,0.0,value_change
1045,17571086,17,,,False,,,,,,,,,,,,
1046,17407624,0,,,False,,,,,,,,,,,,
1047,17407624,1,,,False,,,,,,,,,,,,
1048,17407624,2,brimonidine product,brimonidine,,1,,4,1,,,,,,CHEMICAL,,value_change
1049,17407624,2,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,value_change
1050,17407624,2,product containing dorzolamide,dorzolamide,,3,,17,3,,,,,,CHEMICAL,,value_change
1051,17407624,2,timolol product,timolol,False,4,0.0003815819218289107,24,4,,,,,,CHEMICAL,0.0,value_change
1052,17407624,3,,,False,,,,,,,,,,,,
1053,17407624,4,unspecified glaucoma,glaucoma,False,1,3.736749931704253e-05,6,1,,,,,,DISEASE,0,value_change
1054,17407624,5,brimonidine product,brimonidine,,1,,18,1,,,,,,CHEMICAL,,value_change
1055,17407624,5,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,value_change
1056,17407624,5,product containing dorzolamide,dorzolamide,,3,,35,3,,,,,,CHEMICAL,,value_change
1057,17407624,5,timolol product,timolol,,4,,42,4,,,,,,CHEMICAL,,value_change
1058,17407624,5,oht - ocular hypertension,ocular hypertension,False,5,0.00041283058817498386,68,5,,,,,,DISEASE,0.0,value_change
1059,17407624,6,,,False,,,,,,,,,,,,
1060,17407624,7,,,False,,,,,,,,,,,,
1061,17407624,8,,,False,,,,,,,,,,,,
1062,17407624,9,,,False,,,,,,,,,,,,
1063,17407624,10,,,False,,,,,,,,,,,,
1064,17407624,12,,,False,,,,,,,,,,,,
1065,17407624,13,,,False,,,,,,,,,,,,
1066,17407624,14,,,False,,,,,,,,,,,,
1067,17407624,15,,,False,,,,,,,,,,,,
1068,17407624,16,,,False,,,,,,,,,,,,
1069,17407624,17,,,False,,,,,,,,,,,,
1070,17407624,18,,,False,,,,,,,,,,,,
1071,17407624,19,,,False,,,,,,,,,,,,
1072,17407624,20,,,False,,,,,,,,,,,,
1073,21257146,0,,,False,,,,,,,,,,,,
1074,21257146,1,,,False,,,,,,,,,,,,
1075,21257146,3,brimonidine product,brimonidine,,1,,5,1,,,,,,CHEMICAL,,value_change
1076,21257146,3,timolol product,timolol,True,2,0.07920040190219879,11,2,,,,,,CHEMICAL,1.0,value_change
1077,21257146,4,,,False,,,,,,,,,,,,
1078,21257146,6,,,False,,,,,,,,,,,,
1079,21257146,15,maleate timolol,timolol maleate,False,1,0.0001415928709320724,34,1,,,,,,CHEMICAL,0,value_change
1080,21257146,16,,,False,,,,,,,,,,,,
1081,21257146,17,,,False,,,,,,,,,,,,
1082,21257146,18,brimonidine product,brimonidine,,1,,16,1,,,,,,CHEMICAL,,value_change
1083,21257146,18,timolol product,timolol,True,2,0.07391604036092758,23,2,,,,,,CHEMICAL,1.0,value_change
1084,21257146,20,,,False,,,,,,,,,,,,
1085,21257146,21,unspecified glaucoma,glaucoma,False,1,5.311565473675728e-05,7,1,,,,,,DISEASE,0,value_change
1086,21257146,22,brimonidine product,brimonidine,,1,,10,1,,,,,,CHEMICAL,,value_change
1087,21257146,22,timolol product,timolol,True,2,0.06740734726190567,18,2,,,,,,CHEMICAL,1.0,value_change
1088,21257146,23,,,False,,,,,,,,,,,,
1089,21257146,24,brimonidine product,brimonidine,,1,,3,1,,,,,,CHEMICAL,,value_change
1090,21257146,24,timolol product,timolol,False,2,0.0005236831493675709,29,2,,,,,,CHEMICAL,0.0,value_change
1091,21257146,25,brimonidine product,brimonidine,,1,,7,1,,,,,,CHEMICAL,,value_change
1092,21257146,25,timolol product,timolol,False,2,0.0003789193870034069,14,2,,,,,,CHEMICAL,0.0,value_change
1093,21257146,26,brimonidine product,brimonidine,,1,,1,1,,,,,,CHEMICAL,,value_change
1094,21257146,26,timolol product,timolol,False,2,0.0004874184960499406,17,2,,,,,,CHEMICAL,0.0,value_change
1095,21257146,28,brimonidine product,brimonidine,,1,,12,1,,,,,,CHEMICAL,,value_change
1096,21257146,28,timolol product,timolol,False,2,1.9675868315971456e-05,40,2,,,,,,CHEMICAL,0.0,value_change
1097,21257146,30,,,False,,,,,,,,,,,,
1098,17197028,0,,,False,,,,,,,,,,,,
1099,17197028,1,,,False,,,,,,,,,,,,
1100,17197028,3,latanoprost product,latanoprost,,1,,4,1,,,,,,CHEMICAL,,value_change
1101,17197028,3,travoprost product,travoprost,,2,,11,2,,,,,,CHEMICAL,,value_change
1102,17197028,3,unspecified glaucoma,glaucoma,False,3,0.19241440296173096,21,3,,,,,,DISEASE,0.0,value_change
1103,17197028,4,,,False,,,,,,,,,,,,
1104,17197028,5,,,False,,,,,,,,,,,,
1105,17197028,6,latanoprost product,latanoprost,,1,,17,1,,,,,,CHEMICAL,,value_change
1106,17197028,6,travoprost product,travoprost,,2,,24,2,,,,,,CHEMICAL,,value_change
1107,17197028,6,unspecified glaucoma,glaucoma,False,3,0.19430293142795563,40,3,,,,,,DISEASE,0.0,value_change
1108,17197028,7,,,False,,,,,,,,,,,,
1109,17197028,8,unspecified glaucoma,glaucoma,False,1,0.1779085248708725,8,1,,,,,,DISEASE,0,value_change
1110,17197028,9,latanoprost product,latanoprost,,1,,15,1,,,,,,CHEMICAL,,value_change
1111,17197028,9,travoprost product,travoprost,False,2,0.18751730024814606,22,2,,,,,,CHEMICAL,0.0,value_change
1112,17197028,11,,,False,,,,,,,,,,,,
1113,17197028,12,,,False,,,,,,,,,,,,
1114,17197028,13,latanoprost product,latanoprost,,1,,36,1,,,,,,CHEMICAL,,value_change
1115,17197028,13,travoprost product,travoprost,False,2,0.1741437166929245,56,2,,,,,,CHEMICAL,0.0,value_change
1116,17197028,14,travoprost product,travoprost,False,1,0.1702946573495865,13,1,,,,,,CHEMICAL,0,value_change
1117,17197028,16,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1118,17197028,16,travoprost product,travoprost,,2,,9,2,,,,,,CHEMICAL,,value_change
1119,17197028,16,unspecified glaucoma,glaucoma,,3,,30,3,,,,,,DISEASE,,value_change
1120,17197028,16,travoprost product,travoprost,False,4,1.232618046742573e-06,37,4,,,,,,CHEMICAL,0.0,value_change
1121,17197028,17,,,False,,,,,,,,,,,,
1122,17197028,15,travoprost product,travoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
1123,17197028,15,latanoprost product,latanoprost,False,2,8.95406458312209e-07,24,2,,,,,,CHEMICAL,0.0,value_change
1124,1882923,0,,,False,,,,,,,,,,,,
1125,1882923,1,,,False,,,,,,,,,,,,
1126,1882923,2,product containing levobunolol,levobunolol,,1,,5,1,,,,,,CHEMICAL,,value_change
1127,1882923,2,timolol product,timolol,False,2,0.0005831787711940706,17,2,,,,,,CHEMICAL,0.0,value_change
1128,1882923,3,,,False,,,,,,,,,,,,
1129,1882923,4,,,False,,,,,,,,,,,,
1130,1882923,5,product containing levobunolol,levobunolol,,1,,34,1,,,,,,CHEMICAL,,value_change
1131,1882923,5,timolol product,timolol,,2,,46,2,,,,,,CHEMICAL,,value_change
1132,1882923,5,oht - ocular hypertension,ocular hypertension,False,3,0.0023319534957408905,62,3,,,,,,DISEASE,0.0,value_change
1133,1882923,6,product containing levobunolol,levobunolol,,1,,17,1,,,,,,CHEMICAL,,value_change
1134,1882923,6,timolol product,timolol,True,2,0.018749618902802467,41,2,,,,,,CHEMICAL,3.0,value_change
1135,1882923,7,product containing levobunolol,levobunolol,,1,,26,1,,,,,,CHEMICAL,,value_change
1136,1882923,7,timolol product,timolol,False,2,0.0003839863056782633,51,2,,,,,,CHEMICAL,0.0,value_change
1137,1882923,9,,,False,,,,,,,,,,,,
1138,1882923,10,product containing levobunolol,levobunolol,,1,,4,1,,,,,,CHEMICAL,,value_change
1139,1882923,10,timolol product,timolol,,2,,16,2,,,,,,CHEMICAL,,value_change
1140,1882923,10,oht - ocular hypertension,ocular hypertension,False,3,0.00017195097461808473,44,3,,,,,,DISEASE,0.0,value_change
1141,1882923,11,,,False,,,,,,,,,,,,
1142,16750448,0,,,False,,,,,,,,,,,,
1143,16750448,1,,,False,,,,,,,,,,,,
1144,16750448,2,travoprost product,travoprost,,1,,19,1,,,,,,CHEMICAL,,value_change
1145,16750448,2,latanoprost product,latanoprost,,2,,32,2,,,,,,CHEMICAL,,value_change
1146,16750448,2,timolol product,timolol,,3,,44,3,,,,,,CHEMICAL,,value_change
1147,16750448,2,oht - ocular hypertension,ocular hypertension,False,4,0.00043292855843901634,64,4,,,,,,DISEASE,0.0,value_change
1148,16750448,3,unspecified glaucoma,glaucoma,False,1,0.00013614392082672566,29,1,,,,,,DISEASE,0,value_change
1149,16750448,4,travoprost product,travoprost,,1,,36,1,,,,,,CHEMICAL,,value_change
1150,16750448,4,latanoprost product,latanoprost,,2,,55,2,,,,,,CHEMICAL,,value_change
1151,16750448,4,timolol product,timolol,,3,,67,3,,,,,,CHEMICAL,,value_change
1152,16750448,4,oht - ocular hypertension,ocular hypertension,False,4,0.00028188322903588414,90,4,,,,,,DISEASE,0.0,value_change
1153,16750448,5,,,False,,,,,,,,,,,,
1154,16750448,6,oht - ocular hypertension,ocular hypertension,False,1,2.3613189114257693e-05,26,1,,,,,,DISEASE,0,value_change
1155,16750448,7,travoprost product,travoprost,,1,,15,1,,,,,,CHEMICAL,,value_change
1156,16750448,7,latanoprost product,latanoprost,,2,,22,2,,,,,,CHEMICAL,,value_change
1157,16750448,7,timolol product,timolol,False,3,3.153645229758695e-05,29,3,,,,,,CHEMICAL,0.0,value_change
1158,16750448,8,travoprost product,travoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
1159,16750448,8,travoprost product,travoprost,,2,,11,2,,,,,,CHEMICAL,,value_change
1160,16750448,8,latanoprost product,latanoprost,,3,,30,3,,,,,,CHEMICAL,,value_change
1161,16750448,8,timolol product,timolol,,4,,37,4,,,,,,CHEMICAL,,value_change
1162,16750448,8,latanoprost product,latanoprost,,5,,43,5,,,,,,CHEMICAL,,value_change
1163,16750448,8,timolol product,timolol,False,6,0.0006655497127212584,50,6,,,,,,CHEMICAL,0.0,value_change
1164,16750448,9,,,False,,,,,,,,,,,,
1165,16750448,10,,,False,,,,,,,,,,,,
1166,16750448,11,travoprost product,travoprost,,1,,19,1,,,,,,CHEMICAL,,value_change
1167,16750448,11,latanoprost product,latanoprost,,2,,30,2,,,,,,CHEMICAL,,value_change
1168,16750448,11,timolol product,timolol,False,3,0.000458803289802745,37,3,,,,,,CHEMICAL,0.0,value_change
1169,16750448,13,,,False,,,,,,,,,,,,
1170,16750448,14,travoprost product,travoprost,,1,,24,1,,,,,,CHEMICAL,,value_change
1171,16750448,14,latanoprost product,latanoprost,,2,,31,2,,,,,,CHEMICAL,,value_change
1172,16750448,14,timolol product,timolol,False,3,0.00041840862832032144,38,3,,,,,,CHEMICAL,0.0,value_change
1173,16750448,15,,,False,,,,,,,,,,,,
1174,16750448,16,travoprost product,travoprost,,1,,8,1,,,,,,CHEMICAL,,value_change
1175,16750448,16,ocular hyperaemia,ocular hyperemia,,2,,16,2,,,,,,DISEASE,,value_change
1176,16750448,16,subnormal vision,abnormal vision,,3,,38,3,,,,,,DISEASE,,value_change
1177,16750448,16,allergic reactions,allergic reaction,,4,,49,4,,,,,,DISEASE,,value_change
1178,16750448,16,unspecified conjunctivitis,conjunctivitis,,5,,58,5,,,,,,DISEASE,,value_change
1179,16750448,16,unspecified dacryocystitis,dacryocystitis,,6,,71,6,,,,,,DISEASE,,value_change
1180,16750448,16,itching eye,pruritus,,7,,95,7,,,,,,DISEASE,,value_change
1181,16750448,16,excess tearing,tearing,False,8,2.9770810215268284e-05,126,8,,,,,,DISEASE,0.0,value_change
1182,16750448,17,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1183,16750448,17,timolol product,timolol,,2,,9,2,,,,,,CHEMICAL,,value_change
1184,16750448,17,unspecified cataract,cataract,,3,,22,3,,,,,,DISEASE,,value_change
1185,16750448,17,itching eye,pruritus,False,4,1.3879849575459957e-05,43,4,,,,,,DISEASE,0.0,value_change
1186,16750448,18,travoprost product,travoprost,,1,,9,1,,,,,,CHEMICAL,,value_change
1187,16750448,18,latanoprost product,latanoprost,,2,,21,2,,,,,,CHEMICAL,,value_change
1188,16750448,18,timolol product,timolol,False,3,7.803582775522955e-07,33,3,,,,,,CHEMICAL,0.0,value_change
1189,16750448,19,,,False,,,,,,,,,,,,
1190,16750448,20,,,False,,,,,,,,,,,,
1191,10877373,0,,,False,,,,,,,,,,,,
1192,10877373,1,,,False,,,,,,,,,,,,
1193,10877373,2,brimonidine product,brimonidine,,1,,7,1,,,,,,CHEMICAL,,value_change
1194,10877373,2,timolol product,timolol,,2,,17,2,,,,,,CHEMICAL,,value_change
1195,10877373,2,unspecified glaucoma,glaucoma,True,3,0.03365933895111084,29,3,,,,,,DISEASE,2.0,value_change
1196,10877373,3,brimonidine product,brimonidine,False,1,0.00011492617340991274,0,1,,,,,,CHEMICAL,0,value_change
1197,10877373,4,,,False,,,,,,,,,,,,
1198,10877373,5,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,value_change
1199,10877373,5,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,value_change
1200,10877373,5,unspecified glaucoma,glaucoma,True,3,0.03541684150695801,38,3,,,,,,DISEASE,2.0,value_change
1201,10877373,6,maleate timolol,timolol maleate,,1,,43,1,,,,,,CHEMICAL,,value_change
1202,10877373,6,unspecified glaucoma,glaucoma,True,2,0.029726412147283554,55,2,,,,,,DISEASE,1.0,value_change
1203,10877373,7,brimonidine product,brimonidine,,1,,11,1,,,,,,CHEMICAL,,value_change
1204,10877373,7,timolol product,timolol,False,2,0.00014043429109733552,21,2,,,,,,CHEMICAL,0.0,value_change
1205,10877373,8,,,False,,,,,,,,,,,,
1206,10877373,9,,,False,,,,,,,,,,,,
1207,10877373,10,,,False,,,,,,,,,,,,
1208,10877373,11,brimonidine product,brimonidine,,1,,13,1,,,,,,CHEMICAL,,value_change
1209,10877373,11,timolol product,timolol,False,2,7.703393930569291e-05,27,2,,,,,,CHEMICAL,0.0,value_change
1210,10877373,12,brimonidine product,brimonidine,,1,,15,1,,,,,,CHEMICAL,,value_change
1211,10877373,12,timolol product,timolol,False,2,0.0006462090532295406,28,2,,,,,,CHEMICAL,0.0,value_change
1212,10877373,13,stinging sensation,stinging,,1,,22,1,,,,,,DISEASE,,value_change
1213,10877373,13,brimonidine product,brimonidine,True,2,3.5123266570735723e-06,26,2,,,,,,CHEMICAL,28.0,value_change
1214,10877373,14,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,value_change
1215,10877373,14,timolol product,timolol,False,2,1.3617112699648715e-06,37,2,,,,,,CHEMICAL,0.0,value_change
1216,10877373,16,,,False,,,,,,,,,,,,
1217,10877373,17,unspecified glaucoma,glaucoma,,1,,12,1,,,,,,DISEASE,,value_change
1218,10877373,17,oht - ocular hypertension,ocular hypertension,,2,,18,2,,,,,,DISEASE,,value_change
1219,10877373,17,brimonidine product,brimonidine,,3,,26,3,,,,,,CHEMICAL,,value_change
1220,10877373,17,timolol product,timolol,False,4,1.8644221881913836e-06,36,4,,,,,,CHEMICAL,0.0,value_change
1221,10877373,18,brimonidine product,brimonidine,,1,,0,1,,,,,,CHEMICAL,,value_change
1222,10877373,18,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,value_change
1223,10877373,18,unspecified glaucoma,glaucoma,,3,,20,3,,,,,,DISEASE,,value_change
1224,10877373,18,oht - ocular hypertension,ocular hypertension,False,4,7.151234058255795e-07,26,4,,,,,,DISEASE,0.0,value_change
1225,10877373,19,,,False,,,,,,,,,,,,
1226,8123096,0,,,False,,,,,,,,,,,,
1227,8123096,1,,,False,,,,,,,,,,,,
1228,8123096,2,product containing levobunolol,levobunolol,,1,,0,1,,,,,,CHEMICAL,,value_change
1229,8123096,2,dipivalyl epinephrine,dipivefrin,,2,,9,2,,,,,,CHEMICAL,,value_change
1230,8123096,2,open cleft glaucoma,glaucoma,False,3,0.0022855994757264853,24,3,,,,,,DISEASE,0.0,value_change
1231,8123096,3,,,False,,,,,,,,,,,,
1232,8123096,4,,,False,,,,,,,,,,,,
1233,8123096,5,open cleft glaucoma,glaucoma,False,1,0.0002859228989109397,5,1,,,,,,DISEASE,0,value_change
1234,8123096,6,unspecified glaucoma,glaucoma,False,1,0.0003339741670060903,7,1,,,,,,DISEASE,0,value_change
1235,8123096,7,open cleft glaucoma,glaucoma,,1,,14,1,,,,,,DISEASE,,value_change
1236,8123096,7,product containing levobunolol,levobunolol,False,2,0.0010921311331912875,21,2,,,,,,CHEMICAL,0.0,value_change
1237,8123096,8,dipivalyl epinephrine,dipivefrin,False,1,0.0011806593975052238,1,1,,,,,,CHEMICAL,0,value_change
1238,8123096,9,,,False,,,,,,,,,,,,
1239,8123096,10,,,False,,,,,,,,,,,,
1240,8123096,11,,,False,,,,,,,,,,,,
1241,8123096,12,,,False,,,,,,,,,,,,
1242,8123096,13,product containing levobunolol,levobunolol,False,1,0.0011500007240101695,14,1,,,,,,CHEMICAL,0,value_change
1243,8123096,14,dipivalyl epinephrine,dipivefrin,False,1,0.0006307894363999367,14,1,,,,,,CHEMICAL,0,value_change
1244,8123096,16,product containing levobunolol,levobunolol,,1,,1,1,,,,,,CHEMICAL,,value_change
1245,8123096,16,dipivalyl epinephrine,dipivefrin,,2,,9,2,,,,,,CHEMICAL,,value_change
1246,8123096,16,open cleft glaucoma,glaucoma,False,3,0.00014913783525116742,35,3,,,,,,DISEASE,0.0,value_change
1247,8123096,17,,,False,,,,,,,,,,,,
1248,16825272,0,,,False,,,,,,,,,,,,
1249,16825272,1,,,False,,,,,,,,,,,,
1250,16825272,2,,,False,,,,,,,,,,,,
1251,16825272,3,bimatoprost product,bimatoprost,,1,,8,1,,,,,,CHEMICAL,,value_change
1252,16825272,3,travoprost product,travoprost,,2,,19,2,,,,,,CHEMICAL,,value_change
1253,16825272,3,unspecified glaucoma,glaucoma,,3,,33,3,,,,,,DISEASE,,value_change
1254,16825272,3,oht - ocular hypertension,ocular hypertension,True,4,0.45323920249938965,39,4,,,,,,DISEASE,1.0,value_change
1255,16825272,4,bimatoprost product,bimatoprost,,1,,22,1,,,,,,CHEMICAL,,value_change
1256,16825272,4,travoprost product,travoprost,False,2,0.00012833482469432056,29,2,,,,,,CHEMICAL,0.0,value_change
1257,16825272,5,,,False,,,,,,,,,,,,
1258,16825272,7,,,False,,,,,,,,,,,,
1259,16825272,8,bimatoprost product,bimatoprost,,1,,10,1,,,,,,CHEMICAL,,value_change
1260,16825272,8,travoprost product,travoprost,,2,,17,2,,,,,,CHEMICAL,,value_change
1261,16825272,8,unspecified glaucoma,glaucoma,,3,,38,3,,,,,,DISEASE,,value_change
1262,16825272,8,oht - ocular hypertension,ocular hypertension,True,4,0.45326870679855347,44,4,,,,,,DISEASE,1.0,value_change
1263,16825272,9,,,False,,,,,,,,,,,,
1264,16825272,10,unspecified glaucoma,glaucoma,,1,,7,1,,,,,,DISEASE,,value_change
1265,16825272,10,bimatoprost product,bimatoprost,,2,,24,2,,,,,,CHEMICAL,,value_change
1266,16825272,10,travoprost product,travoprost,False,3,0.0001593978813616559,31,3,,,,,,CHEMICAL,0.0,value_change
1267,16825272,11,,,False,,,,,,,,,,,,
1268,16825272,12,,,False,,,,,,,,,,,,
1269,16825272,13,,,False,,,,,,,,,,,,
1270,16825272,14,,,False,,,,,,,,,,,,
1271,16825272,15,bimatoprost product,bimatoprost,,1,,27,1,,,,,,CHEMICAL,,value_change
1272,16825272,15,travoprost product,travoprost,False,2,0.00034060043981298804,52,2,,,,,,CHEMICAL,0.0,value_change
1273,16825272,16,bimatoprost product,bimatoprost,,1,,18,1,,,,,,CHEMICAL,,value_change
1274,16825272,16,travoprost product,travoprost,False,2,0.00028755958192050457,44,2,,,,,,CHEMICAL,0.0,value_change
1275,16825272,17,bimatoprost product,bimatoprost,,1,,25,1,,,,,,CHEMICAL,,value_change
1276,16825272,17,travoprost product,travoprost,False,2,6.0524896980496123e-05,51,2,,,,,,CHEMICAL,0.0,value_change
1277,16825272,18,,,False,,,,,,,,,,,,
1278,16825272,19,bimatoprost product,bimatoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
1279,16825272,19,travoprost product,travoprost,False,2,5.671307462762343e-06,15,2,,,,,,CHEMICAL,0.0,value_change
1280,16825272,20,,,False,,,,,,,,,,,,
1281,22320418,0,,,False,,,,,,,,,,,,
1282,22320418,1,,,False,,,,,,,,,,,,
1283,22320418,3,product containing dorzolamide,dorzolamide,,1,,2,1,,,,,,CHEMICAL,,value_change
1284,22320418,3,timolol product,timolol,,2,,9,2,,,,,,CHEMICAL,,value_change
1285,22320418,3,latanoprost product,latanoprost,,3,,14,3,,,,,,CHEMICAL,,value_change
1286,22320418,3,timolol product,timolol,False,4,0.001184172579087317,21,4,,,,,,CHEMICAL,0.0,value_change
1287,22320418,4,,,False,,,,,,,,,,,,
1288,22320418,5,maleate timolol,timolol maleate,,1,,31,1,,,,,,CHEMICAL,,value_change
1289,22320418,5,latanoprost product,latanoprost,,2,,47,2,,,,,,CHEMICAL,,value_change
1290,22320418,5,maleate timolol,timolol maleate,False,3,8.688345405971631e-05,59,3,,,,,,CHEMICAL,0.0,value_change
1291,22320418,6,,,False,,,,,,,,,,,,
1292,22320418,7,latanoprost product,latanoprost,,1,,11,1,,,,,,CHEMICAL,,value_change
1293,22320418,7,maleate timolol,timolol maleate,False,2,7.402992923744023e-05,23,2,,,,,,CHEMICAL,0.0,value_change
1294,22320418,8,,,False,,,,,,,,,,,,
1295,22320418,9,,,False,,,,,,,,,,,,
1296,22320418,10,,,False,,,,,,,,,,,,
1297,22320418,11,stinging sensation,stinging,False,1,0.0002649122616276145,7,1,,,,,,DISEASE,0,value_change
1298,22320418,12,,,False,,,,,,,,,,,,
1299,22320418,13,,,False,,,,,,,,,,,,
1300,11825814,0,,,False,,,,,,,,,,,,
1301,11825814,1,,,False,,,,,,,,,,,,
1302,11825814,2,brimonidine product,brimonidine,,1,,5,1,,,,,,CHEMICAL,,value_change
1303,11825814,2,latanoprost product,latanoprost,,2,,11,2,,,,,,CHEMICAL,,value_change
1304,11825814,2,unspecified glaucoma,glaucoma,,3,,22,3,,,,,,DISEASE,,value_change
1305,11825814,2,oht - ocular hypertension,ocular hypertension,False,4,0.2804073989391327,28,4,,,,,,DISEASE,0.0,value_change
1306,11825814,3,,,False,,,,,,,,,,,,
1307,11825814,4,,,False,,,,,,,,,,,,
1308,11825814,7,brimonidine product,brimonidine,,1,,20,1,,,,,,CHEMICAL,,value_change
1309,11825814,7,latanoprost product,latanoprost,,2,,26,2,,,,,,CHEMICAL,,value_change
1310,11825814,7,oht - ocular hypertension,ocular hypertension,,3,,39,3,,,,,,DISEASE,,value_change
1311,11825814,7,unspecified glaucoma,glaucoma,False,4,0.2804413437843323,47,4,,,,,,DISEASE,0.0,value_change
1312,11825814,8,,,False,,,,,,,,,,,,
1313,11825814,9,,,False,,,,,,,,,,,,
1314,11825814,10,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,value_change
1315,11825814,10,latanoprost product,latanoprost,False,2,5.3425283113028854e-05,23,2,,,,,,CHEMICAL,0.0,value_change
1316,11825814,11,,,False,,,,,,,,,,,,
1317,11825814,12,,,False,,,,,,,,,,,,
1318,11825814,13,,,False,,,,,,,,,,,,
1319,11825814,14,,,False,,,,,,,,,,,,
1320,11825814,15,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,value_change
1321,11825814,15,latanoprost product,latanoprost,,2,,14,2,,,,,,CHEMICAL,,value_change
1322,11825814,15,brimonidine product,brimonidine,,3,,38,3,,,,,,CHEMICAL,,value_change
