,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode,num_entites_changed
1015,8694726,12,timolol product,timolol,False,2,1.0345876216888428,15,2,[],,,,,CHEMICAL,,,0.0
1016,8694726,13,conjunctival hyperaemia,conjunctival hyperemia,,1,,11,1,,,,,,DISEASE,,,
1017,8694726,13,smarting pain,smarting,True,2,11.048444747924805,20,2,[13],,,,,DISEASE,,,3.0
1018,8694726,14,timolol product,timolol,False,1,7.152998924255371,17,1,[],,,,,CHEMICAL,,,0.0
1019,8694726,15,latanoprost product,latanoprost,,1,,14,1,,,,,,CHEMICAL,,,
1020,8694726,15,timolol product,timolol,False,2,8.009787559509277,38,2,[],,,,,CHEMICAL,,,0.0
1021,8694726,16,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
1022,8694726,16,unspecified glaucoma,glaucoma,False,2,5.605777740478516,18,2,[],,,,,DISEASE,,,0.0
1023,8694726,17,,,False,,,,,,,,,,,,,
1024,17571086,0,,,False,,,,,,,,,,,,,
1025,17571086,1,,,False,,,,,,,,,,,,,
1026,17571086,3,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,,
1027,17571086,3,timolol product,timolol,False,2,20.786619186401367,14,2,[],,,,,CHEMICAL,,,0.0
1028,17571086,4,,,False,,,,,,,,,,,,,
1029,17571086,5,,,False,,,,,,,,,,,,,
1030,17571086,6,brimonidine product,brimonidine,,1,,18,1,,,,,,CHEMICAL,,,
1031,17571086,6,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,,
1032,17571086,6,oht - ocular hypertension,ocular hypertension,False,3,16.881755828857422,62,3,[],,,,,DISEASE,,,0.0
1033,17571086,7,,,False,,,,,,,,,,,,,
1034,17571086,8,brimonidine product,brimonidine,,1,,24,1,,,,,,CHEMICAL,,,
1035,17571086,8,timolol product,timolol,True,2,7.576333999633789,30,2,[9],,,,,CHEMICAL,,,2.0
1036,17571086,9,,,False,,,,,,,,,,,,,
1037,17571086,10,,,False,,,,,,,,,,,,,
1038,17571086,11,,,False,,,,,,,,,,,,,
1039,17571086,12,,,False,,,,,,,,,,,,,
1040,17571086,13,,,False,,,,,,,,,,,,,
1041,17571086,14,,,False,,,,,,,,,,,,,
1042,17571086,15,,,False,,,,,,,,,,,,,
1043,17571086,16,brimonidine product,brimonidine,,1,,15,1,,,,,,CHEMICAL,,,
1044,17571086,16,timolol product,timolol,False,2,7.530750274658203,21,2,[],,,,,CHEMICAL,,,0.0
1045,17571086,17,,,False,,,,,,,,,,,,,
1046,17407624,0,,,False,,,,,,,,,,,,,
1047,17407624,1,,,False,,,,,,,,,,,,,
1048,17407624,2,brimonidine product,brimonidine,,1,,4,1,,,,,,CHEMICAL,,,
1049,17407624,2,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,,
1050,17407624,2,product containing dorzolamide,dorzolamide,,3,,17,3,,,,,,CHEMICAL,,,
1051,17407624,2,timolol product,timolol,False,4,22.824262619018555,24,4,[],,,,,CHEMICAL,,,0.0
1052,17407624,3,,,False,,,,,,,,,,,,,
1053,17407624,4,unspecified glaucoma,glaucoma,False,1,14.025259017944336,6,1,[],,,,,DISEASE,,,0.0
1054,17407624,5,brimonidine product,brimonidine,,1,,18,1,,,,,,CHEMICAL,,,
1055,17407624,5,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,,
1056,17407624,5,product containing dorzolamide,dorzolamide,,3,,35,3,,,,,,CHEMICAL,,,
1057,17407624,5,timolol product,timolol,,4,,42,4,,,,,,CHEMICAL,,,
1058,17407624,5,oht - ocular hypertension,ocular hypertension,True,5,18.12955665588379,68,5,[5],,,,,DISEASE,,,2.0
1059,17407624,6,,,False,,,,,,,,,,,,,
1060,17407624,7,,,False,,,,,,,,,,,,,
1061,17407624,8,,,False,,,,,,,,,,,,,
1062,17407624,9,,,False,,,,,,,,,,,,,
1063,17407624,10,,,False,,,,,,,,,,,,,
1064,17407624,12,,,False,,,,,,,,,,,,,
1065,17407624,13,,,False,,,,,,,,,,,,,
1066,17407624,14,,,False,,,,,,,,,,,,,
1067,17407624,15,,,False,,,,,,,,,,,,,
1068,17407624,16,,,False,,,,,,,,,,,,,
1069,17407624,17,,,False,,,,,,,,,,,,,
1070,17407624,18,,,False,,,,,,,,,,,,,
1071,17407624,19,,,False,,,,,,,,,,,,,
1072,17407624,20,,,False,,,,,,,,,,,,,
1073,21257146,0,,,False,,,,,,,,,,,,,
1074,21257146,1,,,False,,,,,,,,,,,,,
1075,21257146,3,brimonidine product,brimonidine,,1,,5,1,,,,,,CHEMICAL,,,
1076,21257146,3,timolol product,timolol,True,2,53.583377838134766,11,2,[4],,,,,CHEMICAL,,,1.0
1077,21257146,4,,,False,,,,,,,,,,,,,
1078,21257146,6,,,False,,,,,,,,,,,,,
1079,21257146,15,maleate timolol,timolol maleate,False,1,0.38476020097732544,34,1,[],,,,,CHEMICAL,,,0.0
1080,21257146,16,,,False,,,,,,,,,,,,,
1081,21257146,17,,,False,,,,,,,,,,,,,
1082,21257146,18,brimonidine product,brimonidine,,1,,16,1,,,,,,CHEMICAL,,,
1083,21257146,18,timolol product,timolol,False,2,40.448753356933594,23,2,[],,,,,CHEMICAL,,,0.0
1084,21257146,20,,,False,,,,,,,,,,,,,
1085,21257146,21,unspecified glaucoma,glaucoma,False,1,2.8464529514312744,7,1,[],,,,,DISEASE,,,0.0
1086,21257146,22,brimonidine product,brimonidine,,1,,10,1,,,,,,CHEMICAL,,,
1087,21257146,22,timolol product,timolol,False,2,35.04457092285156,18,2,[],,,,,CHEMICAL,,,0.0
1088,21257146,23,,,False,,,,,,,,,,,,,
1089,21257146,24,brimonidine product,brimonidine,,1,,3,1,,,,,,CHEMICAL,,,
1090,21257146,24,timolol product,timolol,False,2,17.194849014282227,29,2,[],,,,,CHEMICAL,,,0.0
1091,21257146,25,brimonidine product,brimonidine,,1,,7,1,,,,,,CHEMICAL,,,
1092,21257146,25,timolol product,timolol,False,2,12.565113067626953,14,2,[],,,,,CHEMICAL,,,0.0
1093,21257146,26,brimonidine product,brimonidine,,1,,1,1,,,,,,CHEMICAL,,,
1094,21257146,26,timolol product,timolol,False,2,11.37319564819336,17,2,[],,,,,CHEMICAL,,,0.0
1095,21257146,28,brimonidine product,brimonidine,,1,,12,1,,,,,,CHEMICAL,,,
1096,21257146,28,timolol product,timolol,False,2,5.499478340148926,40,2,[],,,,,CHEMICAL,,,0.0
1097,21257146,30,,,False,,,,,,,,,,,,,
1098,17197028,0,,,False,,,,,,,,,,,,,
1099,17197028,1,,,False,,,,,,,,,,,,,
1100,17197028,3,latanoprost product,latanoprost,,1,,4,1,,,,,,CHEMICAL,,,
1101,17197028,3,travoprost product,travoprost,,2,,11,2,,,,,,CHEMICAL,,,
1102,17197028,3,unspecified glaucoma,glaucoma,True,3,54.69941711425781,21,3,"[7, 4]",,,,,DISEASE,,,1.0
1103,17197028,4,,,False,,,,,,,,,,,,,
1104,17197028,5,,,False,,,,,,,,,,,,,
1105,17197028,6,latanoprost product,latanoprost,,1,,17,1,,,,,,CHEMICAL,,,
1106,17197028,6,travoprost product,travoprost,,2,,24,2,,,,,,CHEMICAL,,,
1107,17197028,6,unspecified glaucoma,glaucoma,True,3,49.03123474121094,40,3,[7],,,,,DISEASE,,,0.0
1108,17197028,7,,,False,,,,,,,,,,,,,
1109,17197028,8,unspecified glaucoma,glaucoma,True,1,43.265159606933594,8,1,[9],,,,,DISEASE,,,1.0
1110,17197028,9,latanoprost product,latanoprost,,1,,15,1,,,,,,CHEMICAL,,,
1111,17197028,9,travoprost product,travoprost,False,2,43.320030212402344,22,2,[],,,,,CHEMICAL,,,0.0
1112,17197028,11,,,False,,,,,,,,,,,,,
1113,17197028,12,,,False,,,,,,,,,,,,,
1114,17197028,13,latanoprost product,latanoprost,,1,,36,1,,,,,,CHEMICAL,,,
1115,17197028,13,travoprost product,travoprost,True,2,37.07250213623047,56,2,[14],,,,,CHEMICAL,,,1.0
1116,17197028,14,travoprost product,travoprost,True,1,35.133968353271484,13,1,[15],,,,,CHEMICAL,,,1.0
1117,17197028,16,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
1118,17197028,16,travoprost product,travoprost,,2,,9,2,,,,,,CHEMICAL,,,
1119,17197028,16,unspecified glaucoma,glaucoma,,3,,30,3,,,,,,DISEASE,,,
1120,17197028,16,travoprost product,travoprost,False,4,14.476588249206543,37,4,[],,,,,CHEMICAL,,,0.0
1121,17197028,17,,,False,,,,,,,,,,,,,
1122,17197028,15,travoprost product,travoprost,,1,,12,1,,,,,,CHEMICAL,,,
1123,17197028,15,latanoprost product,latanoprost,False,2,12.63402271270752,24,2,[],,,,,CHEMICAL,,,0.0
1124,1882923,0,,,False,,,,,,,,,,,,,
1125,1882923,1,,,False,,,,,,,,,,,,,
1126,1882923,2,product containing levobunolol,levobunolol,,1,,5,1,,,,,,CHEMICAL,,,
1127,1882923,2,timolol product,timolol,False,2,47.78579330444336,17,2,[],,,,,CHEMICAL,,,0.0
1128,1882923,3,,,False,,,,,,,,,,,,,
1129,1882923,4,,,False,,,,,,,,,,,,,
1130,1882923,5,product containing levobunolol,levobunolol,,1,,34,1,,,,,,CHEMICAL,,,
1131,1882923,5,timolol product,timolol,,2,,46,2,,,,,,CHEMICAL,,,
1132,1882923,5,oht - ocular hypertension,ocular hypertension,False,3,36.554344177246094,62,3,[],,,,,DISEASE,,,0.0
1133,1882923,6,product containing levobunolol,levobunolol,,1,,17,1,,,,,,CHEMICAL,,,
1134,1882923,6,timolol product,timolol,True,2,23.46432876586914,41,2,[6],,,,,CHEMICAL,,,1.0
1135,1882923,7,product containing levobunolol,levobunolol,,1,,26,1,,,,,,CHEMICAL,,,
1136,1882923,7,timolol product,timolol,False,2,12.543790817260742,51,2,[],,,,,CHEMICAL,,,0.0
1137,1882923,9,,,False,,,,,,,,,,,,,
1138,1882923,10,product containing levobunolol,levobunolol,,1,,4,1,,,,,,CHEMICAL,,,
1139,1882923,10,timolol product,timolol,,2,,16,2,,,,,,CHEMICAL,,,
1140,1882923,10,oht - ocular hypertension,ocular hypertension,False,3,7.630283355712891,44,3,[],,,,,DISEASE,,,0.0
1141,1882923,11,,,False,,,,,,,,,,,,,
1142,16750448,0,,,False,,,,,,,,,,,,,
1143,16750448,1,,,False,,,,,,,,,,,,,
1144,16750448,2,travoprost product,travoprost,,1,,19,1,,,,,,CHEMICAL,,,
1145,16750448,2,latanoprost product,latanoprost,,2,,32,2,,,,,,CHEMICAL,,,
1146,16750448,2,timolol product,timolol,,3,,44,3,,,,,,CHEMICAL,,,
1147,16750448,2,oht - ocular hypertension,ocular hypertension,True,4,15.786526679992676,64,4,[2],,,,,DISEASE,,,1.0
1148,16750448,3,unspecified glaucoma,glaucoma,False,1,8.692804336547852,29,1,[],,,,,DISEASE,,,0.0
1149,16750448,4,travoprost product,travoprost,,1,,36,1,,,,,,CHEMICAL,,,
1150,16750448,4,latanoprost product,latanoprost,,2,,55,2,,,,,,CHEMICAL,,,
1151,16750448,4,timolol product,timolol,,3,,67,3,,,,,,CHEMICAL,,,
1152,16750448,4,oht - ocular hypertension,ocular hypertension,True,4,8.875608444213867,90,4,[4],,,,,DISEASE,,,1.0
1153,16750448,5,,,False,,,,,,,,,,,,,
1154,16750448,6,oht - ocular hypertension,ocular hypertension,False,1,3.623220443725586,26,1,[],,,,,DISEASE,,,0.0
1155,16750448,7,travoprost product,travoprost,,1,,15,1,,,,,,CHEMICAL,,,
1156,16750448,7,latanoprost product,latanoprost,,2,,22,2,,,,,,CHEMICAL,,,
1157,16750448,7,timolol product,timolol,False,3,0.7944839000701904,29,3,[],,,,,CHEMICAL,,,0.0
1158,16750448,8,travoprost product,travoprost,,1,,3,1,,,,,,CHEMICAL,,,
1159,16750448,8,travoprost product,travoprost,,2,,11,2,,,,,,CHEMICAL,,,
1160,16750448,8,latanoprost product,latanoprost,,3,,30,3,,,,,,CHEMICAL,,,
1161,16750448,8,timolol product,timolol,,4,,37,4,,,,,,CHEMICAL,,,
1162,16750448,8,latanoprost product,latanoprost,,5,,43,5,,,,,,CHEMICAL,,,
1163,16750448,8,timolol product,timolol,False,6,13.786989212036133,50,6,[],,,,,CHEMICAL,,,0.0
1164,16750448,9,,,False,,,,,,,,,,,,,
1165,16750448,10,,,False,,,,,,,,,,,,,
1166,16750448,11,travoprost product,travoprost,,1,,19,1,,,,,,CHEMICAL,,,
1167,16750448,11,latanoprost product,latanoprost,,2,,30,2,,,,,,CHEMICAL,,,
1168,16750448,11,timolol product,timolol,False,3,7.088863372802734,37,3,[],,,,,CHEMICAL,,,0.0
1169,16750448,13,,,False,,,,,,,,,,,,,
1170,16750448,14,travoprost product,travoprost,,1,,24,1,,,,,,CHEMICAL,,,
1171,16750448,14,latanoprost product,latanoprost,,2,,31,2,,,,,,CHEMICAL,,,
1172,16750448,14,timolol product,timolol,False,3,4.439015865325928,38,3,[],,,,,CHEMICAL,,,0.0
1173,16750448,15,,,False,,,,,,,,,,,,,
1174,16750448,16,travoprost product,travoprost,,1,,8,1,,,,,,CHEMICAL,,,
1175,16750448,16,ocular hyperaemia,ocular hyperemia,,2,,16,2,,,,,,DISEASE,,,
1176,16750448,16,subnormal vision,abnormal vision,,3,,38,3,,,,,,DISEASE,,,
1177,16750448,16,allergic reactions,allergic reaction,,4,,49,4,,,,,,DISEASE,,,
1178,16750448,16,unspecified conjunctivitis,conjunctivitis,,5,,58,5,,,,,,DISEASE,,,
1179,16750448,16,unspecified dacryocystitis,dacryocystitis,,6,,71,6,,,,,,DISEASE,,,
1180,16750448,16,itching eye,pruritus,,7,,95,7,,,,,,DISEASE,,,
1181,16750448,16,excess tearing,tearing,True,8,16.577192306518555,126,8,[20],,,,,DISEASE,,,1.0
1182,16750448,17,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
1183,16750448,17,timolol product,timolol,,2,,9,2,,,,,,CHEMICAL,,,
1184,16750448,17,unspecified cataract,cataract,,3,,22,3,,,,,,DISEASE,,,
1185,16750448,17,itching eye,pruritus,False,4,7.553766250610352,43,4,[],,,,,DISEASE,,,0.0
1186,16750448,18,travoprost product,travoprost,,1,,9,1,,,,,,CHEMICAL,,,
1187,16750448,18,latanoprost product,latanoprost,,2,,21,2,,,,,,CHEMICAL,,,
1188,16750448,18,timolol product,timolol,False,3,3.5588996410369873,33,3,[],,,,,CHEMICAL,,,0.0
1189,16750448,19,,,False,,,,,,,,,,,,,
1190,16750448,20,,,False,,,,,,,,,,,,,
1191,10877373,0,,,False,,,,,,,,,,,,,
1192,10877373,1,,,False,,,,,,,,,,,,,
1193,10877373,2,brimonidine product,brimonidine,,1,,7,1,,,,,,CHEMICAL,,,
1194,10877373,2,timolol product,timolol,,2,,17,2,,,,,,CHEMICAL,,,
1195,10877373,2,unspecified glaucoma,glaucoma,True,3,23.20893669128418,29,3,"[6, 2]",,,,,DISEASE,,,1.0
1196,10877373,3,brimonidine product,brimonidine,False,1,15.445645332336426,0,1,[],,,,,CHEMICAL,,,0.0
1197,10877373,4,,,False,,,,,,,,,,,,,
1198,10877373,5,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,,
1199,10877373,5,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,,
1200,10877373,5,unspecified glaucoma,glaucoma,True,3,17.340377807617188,38,3,[6],,,,,DISEASE,,,0.0
1201,10877373,6,maleate timolol,timolol maleate,,1,,43,1,,,,,,CHEMICAL,,,
1202,10877373,6,unspecified glaucoma,glaucoma,True,2,9.060829162597656,55,2,[6],,,,,DISEASE,,,6.0
1203,10877373,7,brimonidine product,brimonidine,,1,,11,1,,,,,,CHEMICAL,,,
1204,10877373,7,timolol product,timolol,False,2,8.784468650817871,21,2,[],,,,,CHEMICAL,,,0.0
1205,10877373,8,,,False,,,,,,,,,,,,,
1206,10877373,9,,,False,,,,,,,,,,,,,
1207,10877373,10,,,False,,,,,,,,,,,,,
1208,10877373,11,brimonidine product,brimonidine,,1,,13,1,,,,,,CHEMICAL,,,
1209,10877373,11,timolol product,timolol,False,2,4.333547115325928,27,2,[],,,,,CHEMICAL,,,0.0
1210,10877373,12,brimonidine product,brimonidine,,1,,15,1,,,,,,CHEMICAL,,,
1211,10877373,12,timolol product,timolol,False,2,1.2993874549865723,28,2,[],,,,,CHEMICAL,,,0.0
1212,10877373,13,stinging sensation,stinging,,1,,22,1,,,,,,DISEASE,,,
1213,10877373,13,brimonidine product,brimonidine,True,2,11.975577354431152,26,2,[19],,,,,CHEMICAL,,,1.0
1214,10877373,14,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,,
1215,10877373,14,timolol product,timolol,False,2,10.185943603515625,37,2,[],,,,,CHEMICAL,,,0.0
1216,10877373,16,,,False,,,,,,,,,,,,,
1217,10877373,17,unspecified glaucoma,glaucoma,,1,,12,1,,,,,,DISEASE,,,
1218,10877373,17,oht - ocular hypertension,ocular hypertension,,2,,18,2,,,,,,DISEASE,,,
1219,10877373,17,brimonidine product,brimonidine,,3,,26,3,,,,,,CHEMICAL,,,
1220,10877373,17,timolol product,timolol,True,4,10.305185317993164,36,4,[17],,,,,CHEMICAL,,,1.0
1221,10877373,18,brimonidine product,brimonidine,,1,,0,1,,,,,,CHEMICAL,,,
1222,10877373,18,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,,
1223,10877373,18,unspecified glaucoma,glaucoma,,3,,20,3,,,,,,DISEASE,,,
1224,10877373,18,oht - ocular hypertension,ocular hypertension,False,4,6.723323822021484,26,4,[],,,,,DISEASE,,,0.0
1225,10877373,19,,,False,,,,,,,,,,,,,
1226,8123096,0,,,False,,,,,,,,,,,,,
1227,8123096,1,,,False,,,,,,,,,,,,,
1228,8123096,2,product containing levobunolol,levobunolol,,1,,0,1,,,,,,CHEMICAL,,,
1229,8123096,2,dipivalyl epinephrine,dipivefrin,,2,,9,2,,,,,,CHEMICAL,,,
1230,8123096,2,open cleft glaucoma,glaucoma,True,3,55.30637741088867,24,3,[2],,,,,DISEASE,,,2.0
1231,8123096,3,,,False,,,,,,,,,,,,,
1232,8123096,4,,,False,,,,,,,,,,,,,
1233,8123096,5,open cleft glaucoma,glaucoma,False,1,26.580963134765625,5,1,[],,,,,DISEASE,,,0.0
1234,8123096,6,unspecified glaucoma,glaucoma,False,1,26.003755569458008,7,1,[],,,,,DISEASE,,,0.0
1235,8123096,7,open cleft glaucoma,glaucoma,,1,,14,1,,,,,,DISEASE,,,
1236,8123096,7,product containing levobunolol,levobunolol,True,2,33.980369567871094,21,2,[7],,,,,CHEMICAL,,,1.0
1237,8123096,8,dipivalyl epinephrine,dipivefrin,True,1,31.88681411743164,1,1,[8],,,,,CHEMICAL,,,1.0
1238,8123096,9,,,False,,,,,,,,,,,,,
1239,8123096,10,,,False,,,,,,,,,,,,,
1240,8123096,11,,,False,,,,,,,,,,,,,
1241,8123096,12,,,False,,,,,,,,,,,,,
1242,8123096,13,product containing levobunolol,levobunolol,False,1,13.992708206176758,14,1,[],,,,,CHEMICAL,,,0.0
1243,8123096,14,dipivalyl epinephrine,dipivefrin,False,1,11.372196197509766,14,1,[],,,,,CHEMICAL,,,0.0
1244,8123096,16,product containing levobunolol,levobunolol,,1,,1,1,,,,,,CHEMICAL,,,
1245,8123096,16,dipivalyl epinephrine,dipivefrin,,2,,9,2,,,,,,CHEMICAL,,,
1246,8123096,16,open cleft glaucoma,glaucoma,False,3,8.27401351928711,35,3,[],,,,,DISEASE,,,0.0
1247,8123096,17,,,False,,,,,,,,,,,,,
1248,16825272,0,,,False,,,,,,,,,,,,,
1249,16825272,1,,,False,,,,,,,,,,,,,
1250,16825272,2,,,False,,,,,,,,,,,,,
1251,16825272,3,bimatoprost product,bimatoprost,,1,,8,1,,,,,,CHEMICAL,,,
1252,16825272,3,travoprost product,travoprost,,2,,19,2,,,,,,CHEMICAL,,,
1253,16825272,3,unspecified glaucoma,glaucoma,,3,,33,3,,,,,,DISEASE,,,
1254,16825272,3,oht - ocular hypertension,ocular hypertension,True,4,20.707721710205078,39,4,"[14, 3]",,,,,DISEASE,,,4.0
1255,16825272,4,bimatoprost product,bimatoprost,,1,,22,1,,,,,,CHEMICAL,,,
1256,16825272,4,travoprost product,travoprost,False,2,13.211204528808594,29,2,[],,,,,CHEMICAL,,,0.0
1257,16825272,5,,,False,,,,,,,,,,,,,
1258,16825272,7,,,False,,,,,,,,,,,,,
1259,16825272,8,bimatoprost product,bimatoprost,,1,,10,1,,,,,,CHEMICAL,,,
1260,16825272,8,travoprost product,travoprost,,2,,17,2,,,,,,CHEMICAL,,,
1261,16825272,8,unspecified glaucoma,glaucoma,,3,,38,3,,,,,,DISEASE,,,
1262,16825272,8,oht - ocular hypertension,ocular hypertension,True,4,13.338481903076172,44,4,"[14, 9]",,,,,DISEASE,,,1.0
1263,16825272,9,,,False,,,,,,,,,,,,,
1264,16825272,10,unspecified glaucoma,glaucoma,,1,,7,1,,,,,,DISEASE,,,
1265,16825272,10,bimatoprost product,bimatoprost,,2,,24,2,,,,,,CHEMICAL,,,
1266,16825272,10,travoprost product,travoprost,False,3,7.721436500549316,31,3,[],,,,,CHEMICAL,,,0.0
1267,16825272,11,,,False,,,,,,,,,,,,,
1268,16825272,12,,,False,,,,,,,,,,,,,
1269,16825272,13,,,False,,,,,,,,,,,,,
1270,16825272,14,,,False,,,,,,,,,,,,,
1271,16825272,15,bimatoprost product,bimatoprost,,1,,27,1,,,,,,CHEMICAL,,,
1272,16825272,15,travoprost product,travoprost,False,2,19.732105255126953,52,2,[],,,,,CHEMICAL,,,0.0
1273,16825272,16,bimatoprost product,bimatoprost,,1,,18,1,,,,,,CHEMICAL,,,
1274,16825272,16,travoprost product,travoprost,False,2,15.262982368469238,44,2,[],,,,,CHEMICAL,,,0.0
1275,16825272,17,bimatoprost product,bimatoprost,,1,,25,1,,,,,,CHEMICAL,,,
1276,16825272,17,travoprost product,travoprost,False,2,7.1124067306518555,51,2,[],,,,,CHEMICAL,,,0.0
1277,16825272,18,,,False,,,,,,,,,,,,,
1278,16825272,19,bimatoprost product,bimatoprost,,1,,2,1,,,,,,CHEMICAL,,,
1279,16825272,19,travoprost product,travoprost,False,2,3.092862844467163,15,2,[],,,,,CHEMICAL,,,0.0
1280,16825272,20,,,False,,,,,,,,,,,,,
1281,22320418,0,,,False,,,,,,,,,,,,,
1282,22320418,1,,,False,,,,,,,,,,,,,
1283,22320418,3,product containing dorzolamide,dorzolamide,,1,,2,1,,,,,,CHEMICAL,,,
1284,22320418,3,timolol product,timolol,,2,,9,2,,,,,,CHEMICAL,,,
1285,22320418,3,latanoprost product,latanoprost,,3,,14,3,,,,,,CHEMICAL,,,
1286,22320418,3,timolol product,timolol,False,4,23.418746948242188,21,4,[],,,,,CHEMICAL,,,0.0
1287,22320418,4,,,False,,,,,,,,,,,,,
1288,22320418,5,maleate timolol,timolol maleate,,1,,31,1,,,,,,CHEMICAL,,,
1289,22320418,5,latanoprost product,latanoprost,,2,,47,2,,,,,,CHEMICAL,,,
1290,22320418,5,maleate timolol,timolol maleate,True,3,9.949525833129883,59,3,[6],,,,,CHEMICAL,,,1.0
1291,22320418,6,,,False,,,,,,,,,,,,,
1292,22320418,7,latanoprost product,latanoprost,,1,,11,1,,,,,,CHEMICAL,,,
1293,22320418,7,maleate timolol,timolol maleate,True,2,5.875035285949707,23,2,[8],,,,,CHEMICAL,,,1.0
1294,22320418,8,,,False,,,,,,,,,,,,,
1295,22320418,9,,,False,,,,,,,,,,,,,
1296,22320418,10,,,False,,,,,,,,,,,,,
1297,22320418,11,stinging sensation,stinging,True,1,8.776130676269531,7,1,[11],,,,,DISEASE,,,2.0
1298,22320418,12,,,False,,,,,,,,,,,,,
1299,22320418,13,,,False,,,,,,,,,,,,,
1300,11825814,0,,,False,,,,,,,,,,,,,
1301,11825814,1,,,False,,,,,,,,,,,,,
1302,11825814,2,brimonidine product,brimonidine,,1,,5,1,,,,,,CHEMICAL,,,
1303,11825814,2,latanoprost product,latanoprost,,2,,11,2,,,,,,CHEMICAL,,,
1304,11825814,2,unspecified glaucoma,glaucoma,,3,,22,3,,,,,,DISEASE,,,
1305,11825814,2,oht - ocular hypertension,ocular hypertension,True,4,68.64463806152344,28,4,"[17, 19, 2]",,,,,DISEASE,,,1.0
1306,11825814,3,,,False,,,,,,,,,,,,,
1307,11825814,4,,,False,,,,,,,,,,,,,
1308,11825814,7,brimonidine product,brimonidine,,1,,20,1,,,,,,CHEMICAL,,,
1309,11825814,7,latanoprost product,latanoprost,,2,,26,2,,,,,,CHEMICAL,,,
1310,11825814,7,oht - ocular hypertension,ocular hypertension,,3,,39,3,,,,,,DISEASE,,,
1311,11825814,7,unspecified glaucoma,glaucoma,True,4,64.92063903808594,47,4,"[17, 19, 9]",,,,,DISEASE,,,1.0
1312,11825814,8,,,False,,,,,,,,,,,,,
1313,11825814,9,,,False,,,,,,,,,,,,,
1314,11825814,10,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,,
1315,11825814,10,latanoprost product,latanoprost,True,2,6.346518516540527,23,2,[12],,,,,CHEMICAL,,,1.0
1316,11825814,11,,,False,,,,,,,,,,,,,
1317,11825814,12,,,False,,,,,,,,,,,,,
1318,11825814,13,,,False,,,,,,,,,,,,,
1319,11825814,14,,,False,,,,,,,,,,,,,
1320,11825814,15,brimonidine product,brimonidine,,1,,8,1,,,,,,CHEMICAL,,,
1321,11825814,15,latanoprost product,latanoprost,,2,,14,2,,,,,,CHEMICAL,,,
1322,11825814,15,brimonidine product,brimonidine,,3,,38,3,,,,,,CHEMICAL,,,
1323,11825814,15,latanoprost product,latanoprost,False,4,19.296283721923828,56,4,[],,,,,CHEMICAL,,,0.0
1324,11825814,16,brimonidine product,brimonidine,,1,,12,1,,,,,,CHEMICAL,,,
1325,11825814,16,latanoprost product,latanoprost,False,2,14.001314163208008,22,2,[],,,,,CHEMICAL,,,0.0
1326,11825814,17,brimonidine product,brimonidine,,1,,27,1,,,,,,CHEMICAL,,,
1327,11825814,17,latanoprost product,latanoprost,False,2,10.891155242919922,39,2,[],,,,,CHEMICAL,,,0.0
1328,11825814,18,brimonidine product,brimonidine,,1,,9,1,,,,,,CHEMICAL,,,
1329,11825814,18,latanoprost product,latanoprost,,2,,15,2,,,,,,CHEMICAL,,,
1330,11825814,18,brimonidine product,brimonidine,,3,,42,3,,,,,,CHEMICAL,,,
1331,11825814,18,latanoprost product,latanoprost,False,4,9.79222297668457,54,4,[],,,,,CHEMICAL,,,0.0
1332,11825814,19,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,,
1333,11825814,19,brimonidine product,brimonidine,False,2,6.2035932540893555,26,2,[],,,,,CHEMICAL,,,0.0
1334,11825814,20,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
1335,11825814,20,brimonidine product,brimonidine,,2,,35,2,,,,,,CHEMICAL,,,
1336,11825814,20,brimonidine product,brimonidine,False,3,5.475223541259766,76,3,[],,,,,CHEMICAL,,,0.0
1337,11825814,21,brimonidine product,brimonidine,,1,,11,1,,,,,,CHEMICAL,,,
1338,11825814,21,latanoprost product,latanoprost,,2,,19,2,,,,,,CHEMICAL,,,
1339,11825814,21,brimonidine product,brimonidine,False,3,5.855007648468018,38,3,[],,,,,CHEMICAL,,,0.0
1340,11825814,22,,,False,,,,,,,,,,,,,
1341,17244215,0,,,False,,,,,,,,,,,,,
1342,17244215,1,,,False,,,,,,,,,,,,,
1343,17244215,2,bimatoprost product,bimatoprost,,1,,12,1,,,,,,CHEMICAL,,,
